City,Latitude,Longitude
don,42.9094444,-112.5291667
doniphan,43.4108333,-114.4836111
donnelly,44.7316667,-116.08
dover,48.2516667,-116.61
downata hot springs,42.3886111,-112.0883333
downey,42.4286111,-112.1236111
doyle place,42.8452778,-116.3330556
driggs,43.7233333,-111.1105556
drummond,43.9986111,-111.3444444
dry forty,42.4511111,-116.4125
dryden,46.1361111,-116.2005556
dubois,44.1763889,-112.23
dudley,47.5419444,-116.4233333
dufort,48.1652778,-116.5958333
duncan place,42.0355556,-114.8088889
eagle,43.6955556,-116.3530556
eagle nest,44.6072222,-115.9422222
easley hot springs,43.7805556,-114.5422222
east greenacres,47.7525,-116.9688889
east hope,48.2419444,-116.2944444
east kamiah,46.2027778,-116.0069444
eastport,48.9994444,-116.1802778
eaton,44.2758333,-117.0802778
eccles,44.3269444,-111.3008333
echo beach,47.8877778,-116.8755556
eddyville,47.6161111,-116.7305556
eden,42.6058333,-114.21
edgemere,48.0758333,-116.8141667
edmonds,43.9130556,-111.88
edwardsburg,45.1188889,-115.325
egin,43.9366667,-111.8366667
egypt,42.0966667,-111.8366667
eiffie,44.0255556,-116.9172222
eighteenmile,44.3002778,-111.9016667
eileen,48.7763889,-116.1625
elba,42.2483333,-113.5605556
elizabeth park,47.5297222,-116.0919444
elk bend,44.8844444,-113.9680556
elk city,45.8269444,-115.4358333
elk creek,47.5338889,-116.0569444
elk river,46.7836111,-116.1788889
elk summit,46.3238889,-114.6488889
elkhorn village,43.6794444,-114.3316667
ellis,44.6919444,-114.0475
elmira,48.4797222,-116.4613889
emerald creek,47.0719444,-116.3272222
emida,47.1158333,-116.5969444
emigrant crossing,43.0480556,-115.2855556
emmett,43.8736111,-116.4983333
enaville,47.5625,-116.2491667
english point,47.7866667,-116.7088889
enrose,43.7016667,-116.7458333
era,43.5805556,-113.5786111
erlmo,47.2597222,-116.0491667
estes,46.7777778,-117.0188889
ethelton,47.255,-115.9047222
eugene,46.4444444,-116.5511111
evans landing,48.0755556,-116.5305556
evergreen,44.8902778,-116.3891667
excelsior beach,47.8802778,-116.8758333
fairfield,43.3466667,-114.7908333
fairview,42.0133333,-111.8758333
fairylawn,42.5697222,-116.9883333
falcon,47.3488889,-115.6738889
fall creek,45.8122222,-115.6516667
falls city,42.6805556,-114.4233333
farnum,43.9986111,-111.4088889
featherville,43.61,-115.2572222
felt,43.8730556,-111.1838889
feltham,44.2072222,-116.93
fenn,45.9633333,-116.2552778
ferdinand,46.1525,-116.3883333
ferguson,47.56,-115.9233333
fernan lake village,47.6738889,-116.7444444
fernwood,47.1122222,-116.3916667
filer,42.5702778,-114.6069444
fingal,42.9680556,-112.8088889
fir grove,47.8944444,-116.9091667
firth,43.3052778,-112.1822222
fischer,43.6194444,-116.5827778
fish haven,42.0369444,-111.3955556
five corners,46.64,-116.1722222
flat creek,47.2322222,-116.4902778
flat rock,44.5005556,-111.3355556
fletcher,46.2894444,-116.41
flint,42.9166667,-116.7819444
florence,45.5011111,-116.0275
forebay,46.4236111,-116.9591667
forest,46.1480556,-116.6566667
forney,44.9997222,-114.3347222
fort hall,43.0333333,-112.4375
fort wilson,44.0291667,-116.8441667
four corners,48.2883333,-116.9891667
fourway junction,45.3327778,-115.3622222
fox creek,43.6505556,-111.11
france,43.9725,-111.2744444
franklin,42.0136111,-111.8063889
fraser,46.3911111,-116.1375
freedom,42.9827778,-111.0430556
freeze,46.9619444,-116.9416667
french corner,44.0575,-116.5794444
french creek,45.4233333,-116.0263889
frisco,47.5122222,-115.8583333
fritser ford,45.0866667,-115.6277778
frost place,42.1925,-115.94
fruitland,44.0077778,-116.9155556
fruitvale,44.8152778,-116.4391667
fuller,42.9294444,-114.8225
fullmer,43.3086111,-112.6688889
gale,43.7652778,-111.7186111
galena,43.8713889,-114.6563889
gannett,43.36,-114.175
garden city,43.6222222,-116.2372222
garden valley,44.09,-115.9511111
gardena,43.9758333,-116.19
garfield,48.1841667,-116.4283333
garrard ranch,42.3166667,-114.0008333
garwood,47.8319444,-116.7763889
gay,43.0483333,-112.1175
gayway corner,44.0258333,-116.9225
gem,47.5083333,-115.8669444
genesee,46.5508333,-116.9244444
geneva,42.3586111,-111.0644444
gentry,47.4741667,-115.8941667
georgetown,42.4822222,-111.37
german settlement,46.4186111,-116.5008333
gerrard,43.3844444,-112.0391667
gerrit,44.2086111,-111.2702778
gibbonsville,45.5555556,-113.9222222
gibbs,47.6908333,-116.8027778
gibler,45.7380556,-115.3886111
gibson,43.1005556,-112.4175
gifford,46.4433333,-116.5555556
gilmore,44.4588889,-113.2688889
gimlet,43.6041667,-114.3488889
givens hot springs,43.4222222,-116.7138889
giveout,42.4186111,-111.1577778
glencoe,42.0111111,-111.4075
glendale,44.8347222,-116.4063889
glengary,48.2219444,-116.3736111
glenns ferry,42.955,-115.3
glenwood,46.2441667,-115.8319444
godwin,42.5127778,-114.5738889
golconda,47.4747222,-115.87
gold creek,47.1372222,-115.4069444
gold point,45.7830556,-115.3927778
goldburg,44.3855556,-113.645
golden,45.8122222,-115.6788889
good grief,48.9494444,-116.1763889
gooding,42.9388889,-114.7122222
goodrich,44.6536111,-116.5569444
goshen,43.3097222,-112.0825
goshen junction,43.3083333,-112.1786111
grace,42.5761111,-111.7297222
grainville,44.0272222,-111.3672222
grand junction,47.7291667,-116.9727778
grand view,42.9897222,-116.0925
grandjean,44.1602778,-115.1666667
grandview,43.0530556,-112.7875
grangeville,45.9266667,-116.1213889
granite,48.0105556,-116.6694444
grant,43.6408333,-112.0125
grasmere,42.3766667,-115.8816667
gray,43.05,-111.3783333
green,45.4522222,-115.9458333
greencreek,46.1072222,-116.2633333
greenleaf,43.6713889,-116.8152778
greenwood,42.5766667,-114.0486111
greer,46.39,-116.1741667
greys landing,42.1327778,-114.7283333
grimes pass,44.0447222,-115.8563889
gross,44.3133333,-116.3066667
grouse,43.6883333,-113.6116667
groveland,43.22,-112.3716667
guffey,43.2972222,-116.5463889
gurney,46.4263889,-116.9508333
guyaz,43.4816667,-111.6458333
gwenford,42.1363889,-112.3291667
hagerman,42.8122222,-114.8977778
hahn,44.3722222,-113.2166667
hailey,43.5197222,-114.3144444
haley,46.4952778,-115.9244444
hamer,43.9272222,-112.2052778
hamilton corner,43.9527778,-116.7713889
hammett,42.9458333,-115.4652778
hampton,46.9144444,-116.8483333
hand place,42.1447222,-114.9686111
hansberg,46.5380556,-116.14
hansen,42.5297222,-114.3052778
harer,42.1894444,-111.1708333
harlem,48.0391667,-116.8113889
harpster,45.9866667,-115.9625
harrell place,42.0775,-114.7852778
harris landing,47.785,-116.7016667
harrisburg,46.2969444,-116.0247222
harrison,47.4544444,-116.7844444
hart,43.8841667,-111.7383333
harvard,46.9175,-116.7286111
harvey place,42.5127778,-116.0775
hatch,42.8194444,-111.8513889
hatwai,46.4363889,-116.9672222
hauser,47.7730556,-117.0269444
havens,43.2705556,-112.59
hawgood,43.8697222,-112.1505556
hawkins,42.5436111,-112.3413889
hawley,42.7341667,-113.395
hawleys landing,47.3558333,-116.7666667
haycrop,47.7663889,-116.8927778
hayden,47.7661111,-116.7855556
hayden lake,47.7588889,-116.7558333
hazelton,42.5963889,-114.1352778
headquarters,46.63,-115.8083333
heath,44.7561111,-116.8811111
heglar,42.4736111,-113.1463889
heise,43.6419444,-111.6836111
helena,45.1702778,-116.6513889
helmer,46.8008333,-116.4691667
heman,43.9563889,-111.7966667
henry,42.9069444,-111.53
herbert,43.7063889,-111.6591667
herman,43.1405556,-111.43
herrick,47.2727778,-116.1055556
heyburn,42.5586111,-113.7630556
hibbard,43.8552778,-111.8377778
high valley,44.2241667,-116.1538889
highbridge,44.2833333,-112.2116667
highlands,43.6461111,-116.1927778
hill city,43.3005556,-115.0502778
hillcrest,43.5636111,-116.1819444
hinckley,43.865,-111.8575
hobson,42.5319444,-113.9230556
hoelzle place,42.2005556,-114.9522222
holbrook,42.1619444,-112.6530556
holbrook summit,42.1652778,-112.4527778
hollister,42.3533333,-114.5741667
hollywood,46.5552778,-115.8355556
homedale,43.6177778,-116.9327778
hoover,44.7525,-116.4405556
hope,48.2477778,-116.3061111
horsecamp,47.1913889,-115.8808333
horseshoe bend,43.9147222,-116.1969444
hot springs,42.7919444,-115.7169444
houston,43.8830556,-113.5758333
howard,46.2763889,-116.2972222
howe,43.7836111,-113.0038889
howell,46.7358333,-116.8158333
howelltown,47.7858333,-116.98
hoyt,47.2530556,-115.9172222
huetter,47.7011111,-116.8502778
humphrey,44.4883333,-112.2327778
hunt,42.6783333,-114.2491667
huston,43.6102778,-116.7822222
hydra,42.6994444,-114.5180556
hynes,42.6122222,-113.8908333
idaho city,43.8286111,-115.8336111
idaho falls,43.4666667,-112.0333333
idahome,42.4155556,-113.3988889
idmon,44.3608333,-111.9108333
indian grove,42.1127778,-113.7275
indian head rock,43.5552778,-114.8005556
indian jim place,42.1677778,-114.9127778
indian valley,44.5572222,-116.4330556
ingard,44.0336111,-116.9222222
inkom,42.7963889,-112.2533333
iona,43.5263889,-111.9322222
ireland springs,42.165,-112.4947222
irwin,43.4086111,-111.2986111
isabella landing,46.8497222,-115.6280556
island park,44.4244444,-111.3702778
iversons,42.3047222,-114.01
jackson,42.6338889,-113.5697222
jacques,46.3716667,-116.7263889
james place,42.2769444,-115.7791667
jaype,46.5302778,-115.8288889
jenkins will,44.0766667,-111.9597222
jenness,43.8322222,-116.6241667
jensen,43.7427778,-111.7463889
jerome,42.7241667,-114.5177778
jim moore place,45.4863889,-115.3383333
joel,46.7105556,-116.8769444
johnson,46.4269444,-115.9155556
johnsons mill,46.4272222,-115.9172222
jolley,43.8422222,-111.7772222
jonathan,44.2675,-117.0525
jones crossing,44.0869444,-112.2186111
joseph,45.7972222,-116.4769444
josephson,43.7488889,-116.6375
judge town,46.4755556,-115.7961111
judkins,43.9219444,-111.1488889
juliaetta,46.5788889,-116.705
junction,44.7008333,-113.3697222
juniper,42.1533333,-112.9691667
kameron,46.7725,-116.2530556
kamiah,46.2272222,-116.0283333
karcher junction,43.5861111,-116.6019444
katka,48.6897222,-116.1344444
keeler,46.9572222,-116.3069444
keenan city,43.1408333,-111.3394444
kellogg,47.5383333,-116.1183333
kelso,48.0119444,-116.7055556
kendrick,46.6141667,-116.6455556
kenyon,42.4155556,-113.8694444
keogh,42.2233333,-113.3327778
ketchum,43.6808333,-114.3627778
keuterville,46.0341667,-116.4405556
kilgore,44.4022222,-111.8930556
kimama,42.8380556,-113.7947222
kimball,43.2736111,-112.2186111
kimberly,42.5338889,-114.3638889
king hill,43.0041667,-115.2030556
kings corner,43.5180556,-116.5336111
kingston,47.5491667,-116.2697222
kinney point summer home area,44.6386111,-115.6736111
kinport,42.7544444,-111.9408333
kippen,46.3111111,-116.5486111
knowlton heights,43.5452778,-116.7719444
knull,42.5263889,-114.5544444
konkolville,46.4955556,-116.1969444
kooskia,46.145,-115.9769444
kootenai,48.3102778,-116.5125
kuna,43.4919444,-116.4191667
labelle,43.7033333,-111.86
laclede,48.1702778,-116.755
lacon,47.4391667,-116.7441667
lago,42.4513889,-111.6958333
lake,44.6669444,-111.3927778
lake fork,44.8327778,-116.0838889
lakeshore summer home area,44.6461111,-115.6608333
lakeview,47.9702778,-116.4455556
lamb creek,48.5163889,-116.9263889
lamont,43.9697222,-111.2152778
lanark,42.2816667,-111.4277778
landmark,44.6563889,-115.5441667
landore,45.1233333,-116.6275
lane,47.5069444,-116.5352778
lapwai,46.405,-116.8038889
larson,47.4708333,-115.7455556
last chance,44.3666667,-111.4013889
lava hot springs,42.6194444,-112.0102778
lawman ford,45.11,-115.6088889
leadore,44.6802778,-113.3572222
leadville,44.7058333,-113.3072222
leesburg,45.2238889,-114.1130556
leland,46.5780556,-116.6058333
lemhi,44.8516667,-113.6188889
len landing,47.5291667,-116.8383333
lenore,46.5086111,-116.55
lenville,46.6383333,-116.8394444
leon,46.5319444,-117.0391667
leone,43.4077778,-116.0927778
leonia,48.6166667,-116.0486111
leprouse,45.7436111,-115.3894444
leslie,43.8658333,-113.4666667
letha,43.8944444,-116.6466667
lewiston,46.4166667,-117.0166667
lewiston orchards,46.3805556,-116.9744444
lewisville,43.6958333,-112.0097222
liberty,42.3172222,-111.4513889
lidy hot springs,44.1263889,-112.5488889
lifton,42.1233333,-111.3125
lightfoot,45.7186111,-115.36
lignite,48.2288889,-116.54
lincoln,43.5130556,-111.9636111
linden,46.6708333,-116.4972222
lindsayville,42.43,-111.4213889
linfor,47.6083333,-116.2347222
little rock,43.9169444,-116.6927778
little sugar loaf,43.0961111,-116.7036111
lone pine,44.1861111,-112.9341667
lone rock,42.7675,-112.8202778
long creek summit home,44.1327778,-115.5772222
lorenzo,43.7283333,-111.8705556
lost river,43.6891667,-113.3705556
lotus,47.23,-116.6163889
lowell,46.1441667,-115.5947222
lower stanley,44.2269444,-114.9277778
lowman,44.0836111,-115.6197222
lucile,45.5352778,-116.3094444
lund,42.6427778,-111.8877778
lyman,43.7391667,-111.8169444
mace,47.5183333,-115.8211111
mackay,43.9147222,-113.6125
mackay bar,45.3761111,-115.5052778
macks inn post office,44.4991667,-111.3369444
macon,43.3266667,-114.5441667
maddens,43.6619444,-116.5969444
magic,43.2552778,-114.3858333
magic city,43.2905556,-114.3647222
magic resort,43.2825,-114.3888889
malad city,42.1916667,-112.25
malta,42.3063889,-113.3683333
manson,42.5697222,-111.4980556
mapleton,42.0838889,-111.7480556
marble creek,47.2527778,-116.0308333
marion,42.2866667,-113.9102778
mark,43.7752778,-111.8311111
marley,43.0155556,-114.2302778
marsh valley,42.5177778,-112.155
marsing,43.5455556,-116.8122222
martin,43.5188889,-113.5663889
marysville,44.0713889,-111.4194444
mashburn,47.1791667,-116.495
may,44.6044444,-113.9111111
may place,42.2011111,-114.8897222
mayfield,43.4180556,-115.9005556
mc arthur,48.5236111,-116.4325
mccall,44.9111111,-116.0977778
mccammon,42.6505556,-112.1922222
mccarthy,47.4930556,-115.9088889
mccrea place,45.3038889,-116.4763889
mcdonalds,47.0344444,-115.1513889
mcdonaldville,43.26,-112.3741667
mcguire,47.7125,-116.9902778
mchenry,42.5955556,-114.0513889
mcmillan,42.5433333,-114.4205556
meadow creek,48.82,-116.1558333
meadowhurst,47.3222222,-116.5602778
meadows,44.9611111,-116.2427778
meadowville,42.7636111,-111.6030556
medimont,47.4761111,-116.6033333
melba,43.3755556,-116.5280556
melrose,46.4083333,-116.4536111
menan,43.7208333,-111.9891667
meridian,43.6122222,-116.3905556
mesa,44.6288889,-116.4497222
mexican place,45.8127778,-116.5055556
mica,47.6205556,-116.8702778
michaud,42.8902778,-112.6136111
midasville,45.5602778,-115.4691667
middleton,43.7069444,-116.6191667
midnight,44.9230556,-115.3297222
midvale,44.4713889,-116.7336111
midway,43.6255556,-116.6313889
miller creek settlement,42.0816667,-116.1272222
milltown,47.3241667,-116.5422222
milner,42.5186111,-114.0219444
milo,43.6108333,-111.8830556
mineral,44.5652778,-117.0766667
minidoka,42.7538889,-113.4894444
mink creek,42.2283333,-111.715
mitchell,43.3972222,-112.11
mohler,46.2897222,-116.3452778
monteview,43.9719444,-112.5355556
montour,43.925,-116.3277778
montpelier,42.3222222,-111.2969444
moody,43.8369444,-111.6341667
moore,43.7358333,-113.3655556
moose city,46.7869444,-115.1075
mora,43.4597222,-116.3522222
moravia,48.6483333,-116.3780556
moreland,43.2227778,-112.4416667
morgan,43.0605556,-111.9266667
morgan place,43.1080556,-116.2738889
morrow,46.1269444,-116.5225
morton,48.2013889,-116.6913889
moscow,46.7325,-116.9991667
moss,43.6158333,-116.6191667
mound valley,42.3572222,-111.7116667
mount idaho,45.9038889,-116.0811111
mountain home,43.1330556,-115.6902778
mowry,47.3094444,-116.995
moyie springs,48.7263889,-116.1875
mozart,47.4111111,-116.9358333
mud lake,43.8413889,-112.4752778
mud springs,45.8636111,-115.5852778
mullan,47.4702778,-115.8008333
murphy,43.2183333,-116.5513889
murphy hot springs,42.0302778,-115.3680556
murray,47.6272222,-115.8575
murtaugh,42.4925,-114.1613889
musselshell,46.3572222,-115.7427778
myers,42.6088889,-113.7538889
myrtle,46.4969444,-116.725
naf,42.0102778,-113.2847222
nampa,43.5408333,-116.5625
naples,48.5711111,-116.3913889
nashville,42.0494444,-111.8077778
neeley,42.7336111,-112.9141667
neva,46.7986111,-116.2966667
new centerville,43.8811111,-115.9091667
new meadows,44.9713889,-116.2830556
new plymouth,43.97,-116.8180556
newdale,43.8833333,-111.6055556
newman,48.2077778,-116.4341667
newsome,45.9075,-115.6291667
nezperce,46.235,-116.2397222
nicholia,44.36,-113.0108333
niter,42.5036111,-111.73
nora,46.7638889,-116.7008333
nordman,48.6338889,-116.9447222
norland,42.7947222,-113.6725
north fork,45.4061111,-113.9930556
north kenyon,42.4322222,-113.8602778
north lapwai,46.4438889,-116.835
north lewiston,46.4247222,-117.0030556
north pole,47.9044444,-116.7411111
north south ski bowl,47.1166667,-116.6588889
norwood,44.8086111,-116.1022222
notus,43.7255556,-116.8002778
nounan,42.4777778,-111.4502778
novene,42.4972222,-111.4125
nuckols,47.5188889,-115.9369444
oakley,42.2433333,-113.8811111
obsidian,44.0788889,-114.8463889
oden,48.3222222,-116.4116667
ola,44.1783333,-116.2916667
old beaver,44.4105556,-112.1963889
old fort,44.8116667,-116.1566667
old golden,45.7891667,-115.6527778
oldtown,48.1788889,-117.0369444
olsen,43.2852778,-112.6211111
olsons,47.0027778,-115.1291667
omega,47.3338889,-116.4775
omill,46.4938889,-115.9258333
onaway,46.9283333,-116.89
ora,44.0861111,-111.5325
orchard,43.3147222,-116.0252778
oreana,43.0536111,-116.3941667
orofino,46.4794444,-116.2541667
orogrande,45.7055556,-115.5425
orvin,43.5333333,-112.0086111
osburn,47.5061111,-115.9983333
osgood,43.5702778,-112.1022222
outlet bay,48.4944444,-116.8922222
ovid,42.2888889,-111.3975
owinza,42.8994444,-114.0558333
owyhee,43.4183333,-116.1997222
owyhee heights,43.6247222,-116.9897222
oxford,42.2588889,-112.0205556
pagari,43.1180556,-114.0719444
page,47.5327778,-116.2027778
palisades,43.3519444,-111.2169444
palisades corner,43.9752778,-116.9116667
paradise hot springs,43.5538889,-115.2727778
paradise valley summer home area,44.6697222,-115.6580556
pardee,46.2986111,-116.1244444
pardee corner,46.3147222,-116.0958333
paris,42.2272222,-111.4002778
parker,43.9594444,-111.7569444
parkinson,43.8161111,-111.6583333
parkline,47.3383333,-116.6855556
parma,43.7852778,-116.9422222
patterson,44.5236111,-113.7113889
paul,42.6080556,-113.7825
pauline,42.5708333,-112.5594444
payette,44.0783333,-116.9327778
payette heights,44.0719444,-116.9138889
payne,43.5727778,-112.0525
pearl,43.8558333,-116.3163889
pearson,47.3544444,-115.7288889
peavey,42.5836111,-114.6519444
pebble,42.7441667,-111.9997222
peck,46.4752778,-116.4233333
pedee,47.3511111,-116.7738889
pegram,42.1427778,-111.1280556
pella,42.4752778,-113.8377778
perkins,43.605,-116.2727778
perrine,42.6538889,-114.3161111
petersons crossing,43.1225,-116.8755556
picabo,43.3058333,-114.0669444
pierce,46.4911111,-115.7980556
pine,43.4841667,-115.3111111
pine creek,47.5486111,-116.2213889
pine ridge,44.9388889,-116.3816667
pinehurst,47.5388889,-116.2363889
pineview,44.2863889,-111.31
pingree,43.1166667,-112.5977778
pioneerville,43.9688889,-115.8458333
placerville,43.9433333,-115.9461111
plano,43.8911111,-111.8908333
player place,42.02,-114.8166667
plaza,43.9113889,-116.4319444
pleasant valley,43.4447222,-116.2461111
pleasant valley place,42.5405556,-116.8363889
pleasant view,47.6869444,-117.0113889
pleasantview,42.1561111,-112.3369444
plummer,47.3352778,-116.8875
plummer junction,47.34,-116.8686111
pocatello,42.8713889,-112.4447222
pocono,47.2466667,-116.0477778
pollock,45.3125,-116.3580556
ponderay,48.3055556,-116.5327778
